,variable,relative_importance,scaled_importance,percentage
0,M_2,3430.02197265625,1.0,0.2518295038855421
1,M_3,2290.8896484375,0.6678935781462086,0.1681953084328993
2,E_2,1187.6134033203125,0.3462407567029696,0.08719363798546352
3,HAP,813.8778686523438,0.2372806574244966,0.05975427024084626
4,P_EMO,696.865966796875,0.20316661885906628,0.05116334883338168
5,M_1,610.35986328125,0.1779463420779722,0.0448121390437427
6,P_2,491.29443359375,0.14323361118683614,0.03607044924491558
7,P_3,474.223876953125,0.1382568043976349,0.034817142460256835
8,R_2,296.7899169921875,0.08652711829783115,0.02179008127358843
9,A_1,264.0989990234375,0.07699629947819725,0.019389939898617037
10,A_2,183.4700927734375,0.0534894803112168,0.0134702292898692
11,R_1,182.28225708007812,0.05314317474733742,0.013383019331524653
12,R_3,178.46241760253906,0.05202952605704028,0.01310256973434434
13,Book,146.56507873535156,0.04273006992484361,0.010760692310167888
14,income,125.51678466796875,0.036593580352713324,0.009215343185619517
15,A_3,101.34358215332031,0.029546044591323314,0.007440565751213054
16,N_EMO,69.86430358886719,0.02036847114852837,0.005129381984240877
17,H_1,65.65641021728516,0.019141687936896815,0.0048204417766805905
18,E_3,59.8704948425293,0.017454842948473846,0.004395644440114222
19,LON,59.32270812988281,0.01729513939059189,0.004355426372364053
20,insta_user_id,59.15956115722656,0.01724757498023043,0.004343448250500118
21,index,55.964561462402344,0.016316094155823357,0.004108873896610789
22,depressed_flt_pct,54.88325881958008,0.01600084759138666,0.0040294855106870735
23,avg_comments,52.323486328125,0.015254563015992888,0.003841549036308228
24,ratio_male,50.5832633972168,0.014747212641919175,0.0037137832433091003
25,user_id,48.61480712890625,0.014173322362497394,0.003569260738957578
26,percentage_animals,44.86314010620117,0.013079548896142674,0.0032938163095622996
27,avg_posts_night,42.857418060302734,0.012494794028130798,0.0031465577812562133
28,user_followed_by,41.86591339111328,0.01220572746322433,0.0030737622916259194
29,Food,40.36705780029297,0.011768746125271097,0.0029637174980819163
30,CALM,40.29945373535156,0.011749036611606072,0.002958754061033828
31,P_1,39.33013916015625,0.011466439420415293,0.002887587750576806
32,level_0,39.030433654785156,0.011379062281796266,0.002865583609107438
33,employed,38.66375732421875,0.01127216024633133,0.002838662522551949
34,happy_to_depressed_flt_ratio,38.52297592163086,0.011231116368563146,0.0028283264631760482
35,H_2,37.0967903137207,0.010815321478827876,0.0027236170423758717
36,H_3,34.0638542175293,0.009931089214320642,0.0025009412698854252
37,happy_flt_pct,32.508026123046875,0.00947749792339443,0.0023867136001246747
38,E_1,31.1651611328125,0.009085994603316732,0.0022881215132599655
39,age,29.74139404296875,0.00867090481637255,0.0021835896581458565
40,born,29.361658096313477,0.008560195337050701,0.002155709744892809
41,N_3,29.350208282470703,0.008556857220288169,0.0021548691086045887
42,Animal,29.31929588317871,0.008547844916711568,0.002152599544666027
43,Person,28.60177230834961,0.00833865571018487,0.0020999195305681983
44,avg_number_of_faces_over_all_images,27.88117027282715,0.008128568999001379,0.0020470134983179146
45,Canine,26.748722076416016,0.007798411289972433,0.001963870046249168
46,user_follows,26.45796012878418,0.007713641585886058,0.001942522533724572
47,avg_posts_early_night,26.233612060546875,0.007648234404816728,0.001926051075765331
48,imagecount,24.698333740234375,0.007200634263315722,0.001813332154192034
49,avg_number_of_faces_over_images_with_faces,24.567176818847656,0.007162396338768215,0.0018037027166236228
50,Woman,24.524351119995117,0.007149910792263283,0.001800558487641546
51,Selfie,23.937856674194336,0.006978922253275414,0.001757498528698117
52,Dog,23.48323631286621,0.006846380722943449,0.0017241206608703877
53,Cat,22.648134231567383,0.006602912288059892,0.001662808125701872
54,end_q,22.366451263427734,0.006520789499813871,0.0016421271846801793
55,Breakfast,22.345664978027344,0.006514729397118875,0.001640601072025003
56,avg_posts_late_night,21.952739715576172,0.006400174660856679,0.0016117528096243551
57,N_1,21.465084075927734,0.006258001915744264,0.0015759495177566502
58,Pet,20.342178344726562,0.005930626248721473,0.0014935066659461022
59,avg_likes,20.029884338378906,0.005839579016710358,0.0014705782866785912
60,Light,19.746417999267578,0.005756936298567124,0.001449766411968828
61,avg_posts_day,19.402830123901367,0.005656765548028133,0.0014245404615567513
62,avg_posts_whole_date,19.015941619873047,0.00554397078836987,0.0013961354131911221
63,Laptop,18.978185653686523,0.005532963288567388,0.0013933633999768428
64,ratio_female,18.842575073242188,0.005493426929463741,0.0013834069782783307
65,SURPRISED,18.572153091430664,0.00541458720657937,0.001363552809977886
66,Sandwich,18.335540771484375,0.005345604464826537,0.0013461809203456055
67,Plant,17.979127883911133,0.0052416946676256656,0.001320013367667663
68,Sea Life,17.390960693359375,0.005070218451076454,0.0012768305971259052
69,avg_posts_late_day,16.352767944335938,0.004767540288283389,0.0012006073055527402
70,avg_posts_early_day,16.08184242248535,0.004688553761663335,0.0011807161677403696
71,HAPPY,15.047041893005371,0.004386864577824486,0.0011047419302465985
72,Tree,14.679667472839355,0.004279759018998717,0.0010777695905041212
73,Outdoors,14.251989364624023,0.004155072322637955,0.0010463698016184631
74,start_q,13.959914207458496,0.004069919761081814,0.0010249258742871972
75,Collage,13.411953926086426,0.003910165600397028,0.0009846950632582967
76,Teddy Bear,13.401795387268066,0.003907203946244565,0.000983949231362401
77,education,12.815923690795898,0.0037363969656646527,0.0009409349941827743
78,CONFUSED,12.684800148010254,0.0036981687724253827,0.0009313080072448884
79,N_2,12.199112892150879,0.0035565698964615494,0.0008956492325601659
80,user_posted_photos,11.095660209655762,0.0032348656358790464,0.000814634608219809
81,Pizza,10.783589363098145,0.0031438834646144278,0.0007917226131678106
82,Performer,10.661267280578613,0.0031082212783384595,0.0007827418224904596
83,TV,9.54409408569336,0.0027825168939959585,0.0007007198489681418
84,Beard,9.394909858703613,0.002739023228888555,0.0006897668608619805
85,Coast,9.275120735168457,0.0027040995098890556,0.0006809720380324984
86,Cloud,8.654114723205566,0.0025230493542593014,0.0006353782671618572
87,SAD,7.990573883056641,0.0023295984535249624,0.0005866616228037174
88,Sky,7.934200763702393,0.0023131632470441733,0.0005825227529094039
89,Toy,7.485177040100098,0.0021822533790661074,0.0005495557858027657
90,Sunset,7.265467643737793,0.0021181985718042875,0.0005334248954685375
91,Downtown,6.600903034210205,0.001924449197944463,0.0004846330867712835
92,Cafeteria,6.510420322418213,0.0018980695675766956,0.0004779899175430847
93,Bikini,6.30601167678833,0.0018384755920105315,0.00046298239624169047
94,Dusk,6.228287220001221,0.0018158155456881697,0.00045727592801830667
95,Sunlight,6.193094253540039,0.001805555271339569,0.000454692088219369
96,Drawing,6.132694244384766,0.0017879460520293792,0.0004502575672566722
97,Alcohol,5.658646583557129,0.0016497406222663366,0.00041545336244515704
98,Pool,5.647858619689941,0.0016465954634442683,0.00041466131865935436
99,gender,5.4316792488098145,0.0015835698115378128,0.0003987896000076888
100,Sport,5.364358901977539,0.0015639430139927982,0.00039384699331906583
101,ANGRY,5.2567925453186035,0.0015325827610508515,0.0003859495563789702
102,Festival,5.2095842361450195,0.0015188194937744539,0.00038248355960891094
103,Money,4.546573638916016,0.0013255231818223878,0.00033380584526711716
104,Sunrise,4.304134845733643,0.0012548417707075122,0.00031600618057212797
105,participate,4.240711688995361,0.001236351172908465,0.00031134970250184683
106,Child,4.0577239990234375,0.0011830023339124815,0.00029791489084461865
107,Swimwear,3.6731438636779785,0.0010708805637281245,0.00026967932108432324
108,Cocktail,3.644845485687256,0.0010626303606051375,0.0002676016765249065
109,Crowd,3.539870500564575,0.0010320256047290732,0.0002598944960360991
110,Beach,3.3524088859558105,0.0009773724228826631,0.0002461312123659513
111,Musical Instrument,3.027942419052124,0.0008827763912856946,0.00022230914065934568
112,Sketch,2.9870755672454834,0.0008708619335555615,0.000219308728680101
113,Coffee Cup,2.838758707046509,0.0008276211434436207,0.00020841942195859206
114,Tattoo,2.744262933731079,0.0008000715317884361,0.00020148161692322758
115,Club,2.5483901500701904,0.0007429661297757479,0.0001871007918651879
116,City,2.0874454975128174,0.0006085807945703259,0.0001532585995709142
117,Airplane,1.6538673639297485,0.0004821739852147285,0.0001214256354831398
118,Beer Bottle,0.7706342339515686,0.0002246732645140405,5.657935673891599e-05
119,DISGUSTED,0.010630980134010315,3.0993912630179326e-06,7.805181641129897e-07
