,variable,relative_importance,scaled_importance,percentage
75,Woman,0.46827226877212524,0.001759257874877781,0.0005203861599750691
76,Selfie,0.4626827836036682,0.0017382586689566083,0.000514174622549037
77,Collage,0.45233750343322754,0.0016993923580059564,0.0005026780190113597
78,avg_posts_early_night,0.4175799489021301,0.0015688112717488858,0.00046405230585523064
79,N_2,0.40523862838745117,0.0015224460121558495,0.00045033752319578475
80,born,0.38927745819091797,0.0014624812945479826,0.00043260003878514084
81,SURPRISED,0.3729867935180664,0.0014012786950691443,0.0004144963905490927
82,user_followed_by,0.31523633003234863,0.0011843152649444121,0.00035031889396379407
83,DISGUSTED,0.312948077917099,0.0011757185022874767,0.0003477759829038845
84,Outdoors,0.2709093391895294,0.00101778264511974,0.00030105876457703796
85,avg_number_of_faces_over_all_images,0.26418474316596985,0.0009925189271958927,0.00029358579012296734
86,Downtown,0.240388885140419,0.0009031199740383747,0.0002671416976429698
87,Swimwear,0.22901809215545654,0.0008604009013184506,0.0002545054522534408
88,CALM,0.22550275921821594,0.0008471941035533938,0.0002505988988864407
89,Sandwich,0.2254147231578827,0.0008468633597901114,0.0002505010653173159
90,start_q,0.1735227406024933,0.0006519097290893913,0.00019283403838381787
91,Cloud,0.17074088752269745,0.0006414585508673356,0.00018974259364461585
92,Coffee Cup,0.1655183583498001,0.0006218379664618353,0.00018393885064533878
93,Laptop,0.14455384016036987,0.0005430761089329167,0.00016064119702828455
94,ANGRY,0.13087844848632812,0.0004916988609107761,0.0001454438747993385
95,Dusk,0.1090172752737999,0.0004095683490420005,0.0001211497776698042
96,Breakfast,0.0996827781200409,0.00037449946130103956,0.00011077644691101293
97,Dog,0.08678001165390015,0.00032602489847290595,9.643773513554048e-05
98,Festival,0.07934179157018661,0.00029808015749633747,8.817171759714821e-05
99,City,0.07210009545087814,0.00027087373983088105,8.012409512077402e-05
100,Book,0.06472411006689072,0.0002431628091669986,7.192723836461768e-05
101,level_0,0.06433561444282532,0.00024170326515474103,7.149550717006153e-05
102,Pool,0.06304249912500381,0.00023684514423297958,7.005848140637375e-05
103,Sunlight,0.05582307279109955,0.00020972239219958574,6.203560711365848e-05
104,Tattoo,0.03955284133553505,0.00014859655852734866,4.395466610199466e-05
105,Pizza,0.032901883125305176,0.00012360949141463894,3.656352459312082e-05
106,Alcohol,0.030435778200626373,0.00011434455133951502,3.3822967533839324e-05
107,Money,0.02882508374750614,0.0001082933134387444,3.2033019340771616e-05
108,Musical Instrument,0.02282646857202053,8.575704193689753e-05,2.5366819942450658e-05
109,Animal,0.018038040027022362,6.776733554628275e-05,2.0045488509819526e-05
110,Drawing,0.016259122639894485,6.108409882533e-05,1.806859589897213e-05
111,Cat,0.014299867674708366,5.372334962821194e-05,1.5891295990910646e-05
112,Club,0.013494584709405899,5.069797210173983e-05,1.4996393307252022e-05
113,Sunset,0.011838039383292198,4.4474476489456013e-05,1.3155491510224079e-05
114,Beer Bottle,0.006340805906802416,2.382185209016103e-05,7.046472441428852e-06
115,participate,0.003802318824455142,1.4284978592174379e-05,4.225477834182852e-06
116,Child,0.003789428388699889,1.42365503547464e-05,4.211152825399669e-06
117,Sketch,0.002073739655315876,7.790858144615286e-06,2.304525567673526e-06
118,percentage_animals,0.0015149270184338093,5.691448041613017e-06,1.6835228270775158e-06
119,Sunrise,0.001075961161404848,4.042291787270577e-06,1.1957045812983113e-06
